smiles,idx,min_dist_w_bond,min_dist_wo_bond,num_atoms,flag
OB(C1=C2OC=C3C2(CC=C1)C=CC=C3)O,358157,0.9999998211860657,0.3500000536441803,27,train
CCc1c(ccc(c1CC)CC)OB(O)O,358684,0.9999998807907104,0.47285887598991394,35,train
CCOc1cccc(c1B(O)O)C(=O)OC,361385,0.9699999690055847,0.7672685980796814,29,train
CCN(CCOB1OC(=CC(O1)(C)C)C)CC,364772,1.0320000648498535,0.6531904339790344,41,train
OB(C(=C)c1ccccc1C(=C)B(O)O)O,370841,0.9699998497962952,0.5650022625923157,28,train
OB(Oc1ccc(cc1)OB(C=C)O)C=C,370842,1.0000001192092896,0.7815965414047241,28,train
CCc1ccc(c(c1)B(O)O)N,371032,0.9699999690055847,0.7429423332214355,24,train
Cc1ccc(c(c1)B(O)O)N,371093,0.9699997901916504,0.7429425120353699,21,train
Clc1cnc(c(c1)N)B(O)O,371122,0.9700000286102295,0.8123784065246582,17,train
COc1ccc(c(c1)N)B(O)O,371131,0.9699997305870056,0.7433081269264221,22,train
COc1cnc(c(c1)N)B(O)O,371339,0.9699998497962952,0.8123785853385925,21,train
COc1cncc(c1)OB(O)O,373172,0.9699999690055847,0.7436688542366028,20,train
COC(=O)c1ccc(c(c1)B(O)O)C=C,373838,0.9699997901916504,0.7045092582702637,26,train
COCCOCc1ccc(c(n1)C)B(O)O,374169,0.9700000286102295,0.633749783039093,32,train
CCc1ccn(c1B(O)O)C(=O)OC(C)(C)C,374935,0.9699997901916504,0.867180347442627,35,train
Nc1ccc2c(c1)ccc(c2B(O)O)B(O)O,376669,0.9699999094009399,0.4596324861049652,28,train
CCc1ccccc1OB(c1ccccc1)O,388629,1.0,0.5914892554283142,32,train
Cc1cc(C)c(c(c1)C)OB(c1ccccc1)O,388640,1.0,0.5138998031616211,35,train
Ob1oc2c(o1)C=CC(C2(C)C)(C)C,392025,1.0,0.7174983024597168,31,train
CB1OC2C(O1)OCCO2,396158,1.0699998140335083,0.4303951561450958,19,train
COB(OC1SC=CN=C1SC)OF,408553,1.0699998140335083,0.8444274663925171,23,train
CB1OC(C)(C)CC(O1)(C)C,411611,1.0699999332427979,0.6271606087684631,28,train
CB1OC2C(O1)C1OC2CC1,416419,1.0699998140335083,0.4303950369358063,22,train
CB(NC(=NB(O)C)n1cccn1)O,1837776,0.9999999403953552,0.6562327146530151,26,train
N#Cc1cc(ccc1Oc1ccccc1)B(O)C,417371,0.9699998497962952,0.48085343837738037,30,train
Cc1cc(C)c(c(c1)C)B(O)C,422193,0.9699997305870056,0.5892742276191711,27,train
COc1cccc(c1B(O)O)C(=O)O,422508,0.9999998211860657,0.7478194832801819,23,train
CCCCOB(OC(c1ccccc1)C)O,425200,0.9700000286102295,0.8164702653884888,35,train
OB(N(c1ccccc1)C=C(C(=O)O)C)O,433328,0.9369999766349792,0.4734000265598297,28,train
CC1(C)CC=C2C(N1)CNC2.Cl.Cl,437765,1.0199998617172241,0.11324506253004074,31,train
OB(Oc1cccc(c1)N=C(C(=C)C)O)O,440634,0.9999998807907104,0.40715697407722473,28,train
BrCc1ccccc1OB(O)O,440689,0.9999999403953552,0.5304388999938965,20,train
CCCCc1ccccc1OB(O)O,443502,0.9699999094009399,0.5559712052345276,29,train
C=CCc1cccc(c1O)OB(O)O,447177,0.9369999766349792,0.5359508395195007,25,train
COc1ccc(c(c1)B(O)O)NC(=O)O,448184,0.9369999766349792,0.7429423332214355,25,train
Nc1ccc(c(c1)N(=O)=O)B(O)O,449681,0.9700000286102295,0.5450509190559387,20,train
CCCCOc1cc(C)c(c(c1)C)B(O)O,451780,0.9699998497962952,0.656915009021759,35,train
CCc1c(ccc(c1CC)C)OB(O)O,451932,0.9999999403953552,0.5072270035743713,32,train
OCc1ccsc1OB(O)O,453772,1.0,0.7143121957778931,18,train
CCCCc1ccc(cc1)OB(O)O,455190,0.9699998497962952,0.7863070368766785,29,train
CCc1ccc(c(c1)NC(=N)O)B(O)O,456945,0.9369996786117554,0.7433081865310669,28,train
COc1ccnc(c1B(O)O)B(O)O,458368,0.9999998211860657,0.7805598378181458,23,train
COc1cc(B(O)O)c(c(c1)B(O)O)OC,458369,0.9699996709823608,0.48286673426628113,28,train
COCc1cc(C)c(c(c1)C)B(O)O,461199,0.9699997901916504,0.6569156646728516,29,train
OB(Cc1cccc(c1)N=C(C(C)C)O)O,463371,1.0,0.5773367881774902,32,train
Fc1ccc(c(c1)N=C(O)C)B(O)O,463854,0.937000036239624,0.7791445255279541,23,train
Nb1n(C)b(N)n(b(n1C)N)C,470997,1.0199999809265137,0.8095180988311768,27,train
COc1ccc(cn1)OB(O)O,471056,0.9699999094009399,0.7863070368766785,20,train
OB(Oc1ccc(cc1)N=C(O)C)O,471103,0.9369999766349792,0.7791444063186646,24,train
CCOC(=O)CCc1ccc(cc1)OB(O)O,472207,0.9700002074241638,0.786307156085968,32,train
Cc1ccc(s1)B(OC(C(C)(C)C)C)O,472701,0.9999999403953552,0.4000883400440216,34,train
Cc1ccc(c(c1)B(O)O)C(=O)O,474809,0.9370001554489136,0.527344822883606,22,train
OB(CN=C(OC(C)(C)C)O)O,476865,0.937000036239624,0.4429929554462433,26,train
COC(=O)c1ccc(c(c1)C)OB(O)O,479796,0.9699999690055847,0.7822191715240479,26,train
COc1cc(N(=O)=O)c(cc1F)B(O)O,480096,0.9700000882148743,0.5448263883590698,22,train
COC(=O)c1cccc(c1)OB(O)O,482135,0.970000147819519,0.7863070964813232,23,train
COc1ccc(c(c1OC)B(O)O)B(O)O,482510,0.9999995827674866,0.4925382733345032,28,train
OB(c1ccccc1)N=C(C(=C)C)O,484327,0.9999996423721313,0.7448908090591431,26,train
OB(N(c1ccccc1)C(=N)O)O,487345,0.937000036239624,0.8500778079032898,22,train
N#Cc1cc(ccc1F)OB(O)O,488382,0.9700000286102295,0.7822189331054688,18,train
NCCOB(OC1CCCC1)OC1CCCC1,488734,1.0199999809265137,0.6767072677612305,41,train
OCCC(OB(c1ccccc1)O)O,490259,0.9699999690055847,0.9072485566139221,27,train
OB(c1cccc(c1B(O)O)C(F)(F)F)O,492562,0.9699998497962952,0.675359845161438,23,train
Fc1ccc(c(c1)B(O)O)N=C(C(=C)C)O,492959,0.9999997019767761,0.39556145668029785,27,train
OCC(C1(CCO1)OB(O)O)O,493736,0.9700000286102295,0.747689425945282,23,train
CC1OB(c2c1ccc(c2)N)OC(=O)C,497588,0.984499990940094,0.6928364038467407,27,train
C=CC(=Nc1ccccc1OB(O)O)O,498896,1.0,0.5134921073913574,25,train
C1CC1OB(OC1CC1)OC1CC1,506018,1.0699996948242188,0.6753653287887573,28,train
OB(c1ccccc1)OC(=NC)O,507247,0.9999997019767761,0.9266796708106995,23,train
N#Cc1ccc(cc1)n1nccc1B(O)O,511726,1.0,0.8937327265739441,24,train
OB(C=Cc1cccc(c1)N=C(C(=C)C)O)O,516410,0.9999998211860657,0.40715697407722473,31,train
OB(OB(C=C)O)C=C,517597,1.0,0.37579411268234253,17,train
COc1ccc(cc1OB(O)O)C(C)C,522030,0.9699999690055847,0.5270240902900696,30,train
OCCN(CCOB(c1ccccc1)O)C,522242,0.9699999094009399,0.6531912684440613,34,train
N#Cc1cccn1OB(O)O,522999,1.0,0.6626967191696167,16,train
OB(c1ccccc1)OC(=NC1CC1)O,524162,1.0,0.6594982147216797,27,train
CCC(OCc1cc(OC)ccc1B(O)O)C,743128,0.9999997019767761,0.6683347225189209,36,train
CCN(CCOc1cncc(c1)B(O)O)CC,969039,0.9699996709823608,0.6531903147697449,36,train
CCC(N(Cc1ccccc1B(O)O)C)(C)C,1020117,0.9699999690055847,0.9699999690055847,39,train
CCC(N(Cc1cccc(c1)B(O)O)C)(C)C,1021103,0.9700000286102295,0.9700000286102295,39,train
Fc1ccc(c(c1)B(O)O)OC1COCC1,1096218,0.9700000882148743,0.8737929463386536,28,train
OB(c1ccc(cc1)CN(CC(C)(C)C)C)O,1423758,0.9999999403953552,0.697614848613739,39,train
CN(CC(C)(C)C)Cc1ccccc1B(O)O,1423759,0.9699999690055847,0.6976117491722107,39,train
CN(CC(C)(C)C)Cc1cccc(c1)B(O)O,1424267,0.9699997901916504,0.6976116895675659,39,train
OB(c1ccc(cc1)CN(CC(C)C)C)O,1496586,0.9999998807907104,0.6976256370544434,36,train
CC(CN(Cc1ccccc1B(O)O)C)C,1496587,0.9999997615814209,0.6976181864738464,36,train
CC(CN(Cc1cccc(c1)B(O)O)C)C,1496592,0.9999999403953552,0.6976182460784912,36,train
CCN(CCOc1ccc(cc1)B(O)O)C,1496595,0.9699999094009399,0.6531903743743896,34,train
CCN(CCOc1cccc(c1)B(O)O)C,1496599,0.9699998497962952,0.6531903743743896,34,train
CCC(N(Cc1ccc(cc1)B(O)O)C)C,1496616,0.9999998807907104,0.6976181864738464,36,train
CCC(N(Cc1ccccc1B(O)O)C)C,1496617,0.9999999403953552,0.6976181268692017,36,train
CCC(N(Cc1cccc(c1)B(O)O)C)C,1496620,0.9999997615814209,0.6976181864738464,36,train
CCC(OCc1ccc(cc1)B(O)O)C,1496629,0.9999998211860657,0.6683346629142761,32,train
CCC(OCc1ccccc1B(O)O)C,1496630,0.9999999403953552,0.6683346629142761,32,train
CCC(OCc1ccc(c(c1)B(O)O)F)C,1496635,1.0000001192092896,0.6683346629142761,32,train
CCC(OCc1ccc(cc1B(O)O)F)C,1496636,0.9999998807907104,0.6683347225189209,32,train
CCC(OCc1cccc(c1)B(O)O)C,1496642,1.0,0.6683346629142761,32,train
CCC(OCc1ccc(cc1F)B(O)O)C,1496643,1.0,0.6683346629142761,32,train
CO[13C](N(C)C)(OC)[2H],1660569,1.0699999332427979,0.5715416669845581,21,train
C[C@H](B1O[C@@H]2[C@@](O1)(C)[C@@H]1C[C@H](C2)C1(C)C)N,1661884,1.0199997425079346,0.47970420122146606,38,train
COc1ccc(cc1N=C(O)C)B(O)O,1662339,0.9999997615814209,0.44636255502700806,27,train
CCN(CCCC(C)[2H])CC,1663858,1.0699996948242188,0.6531903147697449,31,train
COc1c([2H])c([2H])c(c(c1C(=N)O)OC)[2H],1663863,1.0,0.38539114594459534,24,train
OB(c1ccc(cc1)c1c(C)cc(cc1C)C)O,1666084,1.0,0.6774715185165405,35,train
CC(B1OC(C(N1C(C)C)C(C)C)C(C)C)C,1667263,1.0699998140335083,0.5153757333755493,47,train
CCNc1c[nH]ccc1=NB(O)C,1667314,1.0,0.3879465162754059,27,train
CB(N=c1cc[nH]cc1N)O,1667316,0.9999998807907104,0.38505300879478455,21,train
CCCC(C(CCO)O)C[B],1667487,1.0,0.7348488569259644,28,train
COB1OC(C)(C)C(C(O1)(C)C)(C)C,1667740,1.0699998140335083,0.6271606087684631,35,train
O=C(C(C(C)([2H])[2H])(C([2H])([2H])[2H])C)OC(C(F)(F)F)(F)F,1668279,1.0699998140335083,0.2077074944972992,26,train
O=C(C(C(C)([2H])[2H])(C([2H])([2H])[2H])C)OC([2H])([2H])[2H],1668285,1.0699998140335083,0.5446625351905823,23,train
O=C(C(C(C)([2H])[2H])(C([2H])([2H])[2H])C)OC(C)(C)C,1668287,1.0699996948242188,0.10082031786441803,32,train
O=C(C(C(C)([2H])[2H])(C)[2H])OC([2H])([2H])[2H],1668294,1.0699999332427979,0.544662594795227,20,train
O=C(C(C(C)([2H])[2H])(C([2H])([2H])[2H])C)OCC(F)(F)F,1668296,1.0699998140335083,0.5446581244468689,26,train
CNCCOC(NC)N[2H],1668399,1.0199999809265137,0.6164336800575256,24,train
[2H]C(C(CC(C(F)(F)F)(C(F)(F)F)O)(C)[2H])(C)[2H],1668677,0.9700000286102295,0.5436881184577942,27,train
[2H]C(C(C(C(F)(F)F)(C(F)(F)F)O[B])(C)[2H])(C)[2H],1668679,1.0699998140335083,0.5436930656433105,24,train
[2H]C(C1CCCCC1C(C)(C)C)(C)C,1670459,1.0699996948242188,0.7997845411300659,39,train
[2H]CCc1ccc(cc1)C(=O)N[C@H](C(=O)C)CC,1670868,0.9845001101493835,0.9845001101493835,36,train
CCN(b1[nH][bH][nH]b([nH]1)C)C,1671534,,,0,train
C=Cb1[nH]b(C)[nH][bH]n1C,1671536,,,0,train
CCCn1[bH]n(C)b([nH]b1C)CCC,1671537,,,0,train
CCn1[bH]n(C)b([nH]b1C)CC,1671538,,,0,train
CNb1[nH][bH][nH]b([nH]1)C,1671539,,,0,train
Cn1[bH]n(C)b([nH]b1C)C,1671540,,,0,train
CN(b1[nH][bH][nH]b([nH]1)C)C,1671541,,,0,train
COC(=O)C1CC2C(N1B(O)C)CCCC2,1672017,0.9999998807907104,0.4303950369358063,36,train
OC(=O)C1CC2C(N1B(O)C)CCCC2,1672021,0.937000036239624,0.4303950071334839,33,train
CCC(N(C(=O)C(C(C)[2H])C)C)C(=O)C,1673688,1.0699998140335083,0.5224428176879883,35,train
CO[Si](O[Si](OC)(OC)OB)(OC)C,1675552,1.0699999332427979,0.880809485912323,31,train
[2H]CCC(CCC)(CC)C,1675689,1.0699996948242188,0.7348488569259644,29,train
Cn1[bH][nH]b([nH][bH]1)C,1676314,,,0,train
[nH]1[bH][nH]b2n([bH]1)[bH][nH][bH][nH]2,1676315,,,0,train
O=C1B(C)C(C)C(C)C(C(C(B1C)C)C)C,1676334,1.0699998140335083,0.4327566921710968,42,train
N=C1B(C)C(C)C(C)C(C(C(B1C)C)C)C,1676336,0.9845000505447388,0.4327567219734192,43,train
NC1B(C)C(C)C(C)C(C(C(B1C)C)C)C,1676337,1.0199999809265137,0.4327566921710968,45,train
CC1B(C)C(C)C(C)C(C(C(B1C)C)C)C,1676338,1.0699995756149292,0.4327566921710968,46,train
O=C1C=CC23C(=C1)N(CC3C2)B(O)C,1676805,1.0000001192092896,0.7788242101669312,26,train
COC(=O)C(CC(CC)(C)[B])(C)C,1677154,1.0699998140335083,0.7348488569259644,32,train
[2H]OC(=C)C(C(C(=C)O[2H])(C)C)(N(C)C)C,1677198,0.9999998807907104,0.6976132988929749,35,train
CNC(C(=O)N(CC(OC)OC)CC)[2H],1677290,1.0200001001358032,0.6521908640861511,34,train
COC(=O)c1c(C)c(C)c(c(c1C)C)B(C)C,1679019,1.0699994564056396,0.5892747044563293,38,train
NNC(=O)c1c(C)c(C)c(c(c1C)C)B(C)C,1679020,0.984499990940094,0.5892747044563293,38,train
Cc1c(C)c(B(C)C)c(c(c1C)C)C,1679022,1.0699998140335083,0.6039053201675415,35,train
[2H]OC(=O)C1(C)CC2CC1C1C2C2CC1C=C2,1679268,1.0,0.7932520508766174,34,train
[2H]OC1(C)CC2CC1C1C2C2CC1C=C2,1679270,1.0,0.7932518720626831,32,train
[2H]N/N=C/1\C(=Cc2c(C1=O)cccc2)C,1680983,1.0199999809265137,0.5378121733665466,24,train
[bH]1[nH][bH]n([bH][nH]1)CCb1[nH][bH][nH][bH][nH]1,1682207,,,0,train
Cn1[bH][nH]b([nH][bH]1)n1[bH][nH]b([nH][bH]1)C,1682208,,,0,train
Cn1[bH][nH]b([nH][bH]1)b1[nH][bH]n([bH][nH]1)C,1682209,,,0,train
[nH]1[bH][nH]b([nH][bH]1)n1[bH][nH][bH][nH][bH]1,1682210,,,0,train
CCCN=C(NB(O)C)NB(O)C,1683116,0.9999998807907104,0.8517810702323914,30,train
[2H]C(=Nc1ccccc1N=C(O)[2H])O,1683298,0.9999999403953552,0.5070145130157471,20,train
[2H]C(=Nc1ccc(cc1)N=C(O)C)O,1683299,0.9369999170303345,0.7791445851325989,23,train
[C-]#[N+]C(C(OCCOCCOC(C(C)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1683952,1.0699996948242188,0.6683346629142761,33,train
[2H]C(C(OCCOCCOC(C(N)([2H])[2H])([2H])[2H])([2H])[2H])(C)[2H],1683953,1.0199999809265137,0.6976175904273987,34,train
[2H]OC(=C1c2ccccc2Oc2c1cccc2)C,1684155,1.0,0.3628901243209839,29,train
[B]C1OC2C(C1O)OCOC2,1684685,0.9699999690055847,0.43039482831954956,20,train
[2H]C(C(C(C(C)(C)C)(C)[B])(C)C)(C)C,1684716,1.0699998140335083,0.45000189542770386,38,train
CCCN(B(O)C)CC(C)C,1684915,0.9700000286102295,0.7145330905914307,31,train
CN(C(C(C([2H])[2H])([2H])[2H])([2H])[2H])C,1687891,1.0699999332427979,0.6976252794265747,19,train
[2H]C(c1cc([2H])cc(c1N=C(CCl)O)C([2H])([2H])[2H])([2H])[2H],1687983,0.9369998574256897,0.5474185943603516,25,train
[2H]C(C(Cl)([2H])[2H])(NC(C(Cl)([2H])[2H])([2H])[2H])[2H],1688545,1.0200001001358032,0.6531975865364075,16,train
O=C=NC(c1c([2H])c([2H])c(c(c1[2H])[2H])OC(C(C([2H])([2H])[2H])(C([2H])([2H])[2H])[2H])([2H])[2H])([2H])[2H],1690071,1.0699996948242188,0.7776017785072327,30,train
O/N=C(/c1c([2H])c([2H])c(c(c1[2H])[2H])OC(C(C([2H])([2H])[2H])(C([2H])([2H])[2H])[2H])([2H])[2H])\[2H],1690074,0.937000036239624,0.7776018977165222,29,train
CN(B1CSC2C1CCCC2)C,1690988,1.0699998140335083,0.43039482831954956,30,train
CN(B1CC2C(S1)CCCC2)C,1691009,1.0699998140335083,0.43039506673812866,30,train
[2H]c1c([2H])n(c(c1[2H])[2H])c1ccc(c(c1)N=C(O)C)N,1691859,0.9369999766349792,0.7791444659233093,29,train
CC(C[C@@H](B(C)C)N=C(CN=C(O)C)O)C,1692423,0.9369999766349792,0.6864387392997742,39,train
CCN(CC(C(N(CC)C)[2H])C)C,1692463,1.0699998140335083,0.6582909822463989,36,train
COC(=O)c1cc(B(O)O)c(c(c1)F)C,1693681,1.0,0.6410046815872192,25,train
Oc1cccc(c1)B1OC(C)(C)CC(O1)(C)C,1694986,1.0,0.6271607279777527,36,train
B#[B-]B(B(B=[B+])B=[B+])[B-]#B,1695018,1.1079998016357422,0.7815244793891907,16,train
[N-]=[N+]=NC([C@@](C(Cl)([2H])[2H])(O[Si](C)(C)C)[2H])([2H])[2H],1698588,1.0699998140335083,0.3984443247318268,26,train
CB(C(C(C(C)C)C)C)C,1699622,1.0699995756149292,0.7348493337631226,31,train
CB(C(C(C(C(C)C)C)C)C)C,1699626,1.0699998140335083,0.7348493337631226,37,train
Fc1ccc(c(c1)N(=O)=O)N(B(O)C)B(O)C,1700184,0.9999999403953552,0.356618732213974,28,train
CCOC(OCC)CCC(N(C([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],1700548,1.0699998140335083,0.5715463757514954,36,train
CCOC(OCC)CCCN(C([2H])([2H])[2H])C([2H])([2H])[2H],1700550,1.0699996948242188,0.5715463757514954,36,train
CCOC(OCC)CCC(N(C)C)([2H])[2H],1700551,1.0699998140335083,0.5715463757514954,36,train
CCOC(OCC)CCC(N)([2H])[2H],1700552,1.0199997425079346,0.5715463757514954,30,train
CB(NC(=Nc1ccccc1)NB(O)C)O,1700728,0.9700000286102295,0.3378733992576599,31,train
CCCCCC(CCCCCCC(=O)[2H])C,1700983,1.0699995756149292,0.7348488569259644,43,train
CN=C(N=c1[nH]n(c(c1C)C)[2H])O,1701867,1.0,0.43109744787216187,24,train
COC(=NCCCCC(N=C(OC)O)C[2H])O,1702055,0.9369997978210449,0.5846456289291382,36,train
CCC(CC(CC(F)(C)C)(C)C)[2H],1702184,1.0699998140335083,0.7348498702049255,35,train
[O-]C(=[B+])N1CC2C(C1)C1CC2CC1,1705241,1.0699996948242188,0.43039506673812866,27,train
CCC(C(C(C)[B])C)C,1706069,1.0699998140335083,0.7348487377166748,26,train
Oc1ccc(cc1)CC(N=C(OC(C)(C)C)O)([2H])[2H],1707004,0.9999999403953552,0.36187684535980225,36,train
CB1OC(C)(C)CSCC(O1)(C)C,1709619,1.0699998140335083,0.3913896083831787,32,train
CN1CC(C)(C)OB(OC(C1)(C)C)C,1709621,1.0699999332427979,0.39138948917388916,36,train
[2H]C1([2H])O[C@@H]2[C@H]([C@@]1([2H])OC(C)(C)C)C(C(O2)([2H])[2H])([2H])[2H],1709943,1.0699998140335083,0.5686373114585876,31,train
CS(=O)(=O)OC(C(C(N1C([2H])([2H])C([2H])([2H])OC(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1710976,1.0699998140335083,0.4493638873100281,31,train
O=C(C(C)C)OC(C([2H])([2H])[2H])([2H])[2H],1711270,1.0699996948242188,0.10081778466701508,20,train
[bH]1cc[nH]cc1,1712298,,,0,train
[bH]1ccn(cc1)c1ccccn1,1712299,,,0,train
O=C1CN(CCC1C([2H])([2H])[2H])Cc1ccccc1,1712784,1.0319997072219849,0.7372827529907227,32,train
O=C1C([2H])([2H])N(CCC1([2H])C([2H])([2H])[2H])Cc1ccccc1,1712785,1.0319995880126953,0.7372826933860779,32,train
Nc1cncc(c1)B1OC(C)(C)CC(O1)(C)C,1713682,1.0199999809265137,0.6271606683731079,36,train
CB(C1CCCCCCCC1)C,1717246,1.0699998140335083,1.0230158567428589,35,train
[2H]C1([2H])CCC(CC1)N=C(OCc1ccccc1)O,1718646,0.9369997978210449,0.48602935671806335,36,train
CCNC(CCC(NC(=[B+])[CH2-])C)C,1719762,1.0199998617172241,0.7348487973213196,34,train
CC(C(C(C(C)(C)[2H])C)(C)C)N,1726457,1.0199999809265137,0.73484867811203,34,train
OC(=O)C(CC(C(C)([2H])[2H])([2H])[2H])CC(C([2H])([2H])[2H])([2H])[2H],1729942,0.9999998807907104,0.7348487377166748,29,train
OC(=O)C(CC(C(C)([2H])[2H])([2H])[2H])(CC(C([2H])([2H])[2H])([2H])[2H])[2H],1729943,1.0,0.7348487377166748,29,train
[2H]OC(=O)C(C(C(C(C)([2H])[2H])([2H])[2H])([2H])[2H])(C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H],1729944,0.9999999403953552,0.7348487377166748,29,train
[2H]NCC[C@@H](CC(=O)C(C)C)NC(C)C,1731003,1.0199999809265137,0.6531937122344971,38,train
[2H]NCC[C@H](CC(=O)C(C)C)NC(C)C,1731007,1.0199999809265137,1.0199999809265137,38,train
[2H]NCC[C@@H](NC(C)C)CCC(=O)C(C)C,1731012,1.0199998617172241,0.39447131752967834,41,train
[2H]C(C(=Nc1ccccc1)O)(C(=O)C(C)(C)[2H])[2H],1731197,0.937000036239624,0.6491647362709045,30,train
[2H]CCCC(CCC[2H])CCC[2H],1731300,1.0699996948242188,0.7348487377166748,32,train
[2H]CCCCC(COCC(CCC[2H])CC[2H])CC[2H],1731301,1.0699996948242188,0.33038851618766785,48,train
[2H]CCCC(CCCC[2H])(CCCC[2H])CC,1731302,1.0699998140335083,0.7348408699035645,44,train
CN(CC(C(N(C)C)[2H])C)C,1733046,1.0699998140335083,0.6976116895675659,30,train
CC(CC(C(=O)C)NB(O)C)C,1733050,0.9700000286102295,0.6370380520820618,30,train
O[C@@H](C([N+](C(C)([2H])[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H])CC(=O)[O-],1733160,0.9700000286102295,0.697625994682312,29,train
[2H]OC(C(OC)(OC)[2H])([2H])[2H],1733775,1.0,0.7105655670166016,17,train
CCc1ccc(cc1)C=C(C(=O)[2H])C(=O)[2H],1734340,1.031999945640564,0.7420840859413147,26,train
CON(C(=O)[C@@H](C(C)C)NB(O)C)C,1735622,0.9699999690055847,0.5986966490745544,33,train
CC(B1O[C@@H]2[C@@](O1)(C)[C@H]1C[C@@H](C2)C1(C)C)C,1739110,1.0699996948242188,0.47970396280288696,39,train
CCCC(COC(=NC(C)(C)[2H])O)(CO)C,1739839,0.9369997978210449,0.4450174868106842,38,train
CCCC(COC(=NC(C([2H])([2H])[2H])(C([2H])([2H])[2H])[2H])O)(CO)C,1739840,0.9370001554489136,0.4450194835662842,38,train
[2H]C(C(C(O)([2H])[2H])([2H])[2H])(OCc1ccccc1)[2H],1739954,0.9700000286102295,0.4924432039260864,26,train
CSC(=NC(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])O,1740084,0.9369999766349792,0.5022119879722595,19,train
OB(C(C)(C)C)OC(C)(C)C,1740199,0.9700000286102295,0.39214637875556946,30,train
CB(N=C(CCl)O)O,1740841,1.0,0.5042603611946106,15,train
[2H]c1c([2H])c([2H])c(c(c1C(=NN)O)[2H])[2H],1743321,0.937000036239624,0.704641580581665,18,train
Clc1cc(C)c(c(c1)O)B(O)O,1743404,0.9370000958442688,0.8533041477203369,20,train
COc1ncc(c(n1)C)B(O)O,1744309,0.9699999094009399,0.6569151282310486,21,train
[2H]C(C(=O)[2H])(N=C(OC(C)(C)C)O)[2H],1747639,0.937000036239624,0.3618697226047516,24,train
[2H]C(C(C(C(C(Cl)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])(C(O)([2H])[2H])[2H],1747640,0.9999998807907104,0.7348487377166748,21,train
[2H]C(C(C(C(C(C(Cl)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])(OC1CCCCO1)[2H],1747650,1.0699996948242188,0.4787156283855438,35,train
Cb1[nH][bH]n(b([nH]1)c1ccccc1)C,1747772,,,0,train
[2H]C(C(N)([2H])[2H])(OCCOCCOC(C(N)([2H])[2H])([2H])[2H])[2H],1750028,1.0199998617172241,0.6976041197776794,33,train
[2H]C1C(=O)CC(C(=O)C1C)(C)C,1750060,1.0699998140335083,0.8101072311401367,25,train
CC(C1(C)CCC(C(C1)C)([2H])C(C)C)C,1750066,1.0699998140335083,0.7717522382736206,42,train
COB(OB(OC)C)C,1750201,1.0699998140335083,0.5789202451705933,21,train
FB(O/C(=C\C(=O)c1ccc(cc1)O)/C)F,1750205,0.9999998807907104,0.1372157633304596,25,train
Clc1ccc(c(c1)B(O)O)c1ccccc1,1751425,0.9699998497962952,0.4614117443561554,26,train
O=C(C(=C)C([2H])([2H])[2H])OC(C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1752169,1.031999945640564,0.5624233484268188,24,train
CB(N=c1[nH]oc2c1cc(cc2)N(=O)=O)O,1752672,1.0,0.4956698417663574,24,train
CC(N(B1CCCCC1)C(C)C)C,1753102,1.0699998140335083,0.6531959772109985,37,train
[Ca].[Ca],1753996,,,2,train
CB(OC(=N)C(Cl)(Cl)Cl)P,1754384,0.9845000505447388,0.6935663223266602,16,train
[3H]OCC1OC(C)C(C(C1C)OB(P)C)C,1757642,0.9999998807907104,0.8101072907447815,37,train
[C-]#[N+]c1ccc(cc1)Oc1ccc(cc1)B(O)O,1759385,0.9699999094009399,0.77662193775177,28,train
OC(=O)C(N=C(C(N=C(C(N)[2H])O)C)O)F,1762542,0.9999999403953552,0.8965927362442017,27,train
CN=C(C(C(N=C(OC(C)(C)C)O)[2H])O)O,1763661,0.9999999403953552,0.3618767559528351,33,train
CN(CCOc1cc(ccc1C)NB(O)C)C,1765775,0.9700002670288086,0.8655461668968201,38,train
NCCCN(CCCNB(O)C)C,1766768,0.9999999403953552,0.6976181864738464,35,train
CN1CC2C(C1)([B])CCCC2,1766860,1.0699999332427979,0.22145642340183258,27,train
CCC(C(C(C(=O)O[2H])C)C(=O)OC([2H])([2H])[2H])OC,1768740,1.0000001192092896,0.47871676087379456,33,train
CCC(C(C(C(=O)O[2H])C)C(=O)O[2H])OC,1768741,1.0,0.47871676087379456,30,train
COc1ccc(c(c1)B(O)C)C=O,1768875,0.9700003266334534,0.7045091986656189,24,train
PNCC(OPP)[2H],1772996,1.0200001001358032,0.7426009178161621,17,train
CB(OB(O)C)OB(O)C,1773215,0.9699999690055847,0.22480861842632294,21,train
CCC(CCCC(C[2H])C)C,1776431,1.0699998140335083,0.7348487377166748,32,train
CCNCC(CNCC)(CC)C[B],1776875,1.0199999809265137,0.77888423204422,36,train
